loss,accuracy
1.5069442987442017,0.49570000171661377
1.4668445587158203,0.48820000886917114
1.5281376838684082,0.4837000072002411
1.4955977201461792,0.4828000068664551
1.4553385972976685,0.48840001225471497
1.4910550117492676,0.47620001435279846
1.7403287887573242,0.43950000405311584
1.4600385427474976,0.4927999973297119
