loss,accuracy
2.0764238834381104,0.3578333258628845
0.10691259801387787,0.96875
0.2080528289079666,0.9750833511352539
0.11386150866746902,0.9647499918937683
0.11184041202068329,0.9770833253860474
0.17124709486961365,0.9765833616256714
0.17793846130371094,0.9790833592414856
